iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
17,1,5,0,5.5,0.5,2
17,2,5,0,50.5,0.55,2
17,3,5,0,47,0.55,2
17,4,5,0,46.5,0.5,2
17,5,5,0,57.5,0.85,1
17,6,6,0,59.5,0.4778,2
17,7,6,0,60,0.7889,1
17,8,6,0,54.5,0.9,1
17,9,6,0,59,0.8333,1
17,10,6,0,61,0.4,2
17,11,7,0,60,0.8571,1
17,12,7,0,65,0.9286,1
17,13,7,0,74.5,0.8254,1
17,14,7,0,72.5,0.8016,1
17,15,7,0,7,0.3532,2
17,16,8,0,19.5,0.7738,1
17,17,8,0,23.5,0.1607,4
17,18,8,0,27.5,0.756,1
17,19,8,0,39.5,0.6381,1
17,20,8,0,43.5,0.75,1
17,21,9,0,54.5,0.7639,1
17,22,9,0,45,0.6852,1
17,23,9,0,64,0.6444,1
17,24,9,0,70,0.5069,2
17,25,9,0,85,0.6991,1
17,26,10,0,72,0.5889,2
17,27,10,0,70.5,0.6222,2
17,28,10,0,83,0.6556,2
17,29,10,0,76.5,0.7037,1
17,30,10,0,36.5,0.6889,1
17,31,11,0,61.5,0.6439,1
17,32,11,0,75,0.6939,1
17,33,11,0,86.5,0.7182,1
17,34,11,0,93,0.697,1
17,35,11,0,85,0.7424,1
17,36,11,1,74,0.6364,2
17,37,11,1,85.5,0.7227,1
17,38,11,1,89.5,0.6061,2
17,39,11,1,82.5,0.7364,1
17,40,11,1,87,0.7273,1
17,41,12,1,86.5,0.6427,1
17,42,12,1,83,0.6288,2
17,43,12,1,88,0.6629,1
17,44,12,1,84.5,0.6136,2
17,45,12,1,38.5,0.5081,2
18,0,5,0,0,1,2
18,1,5,0,22,0.3,3
18,2,5,0,33,0.2,3
18,3,5,0,45,0.5,2
18,4,5,0,48,0.25,3
18,5,5,0,57.5,0.85,1
18,6,6,0,55.5,0.6333,2
18,7,6,0,61,0.7444,1
18,8,6,0,58.5,0.7889,1
18,9,6,0,57.5,0.9333,1
18,10,6,0,58.5,0.8333,1
18,11,7,0,57.5,0.8254,1
18,12,7,0,54.5,0.8492,1
18,13,7,0,57.5,0.8175,1
18,14,7,0,58.5,0.7143,2
18,15,7,0,7.5,0.6087,1
18,16,8,0,18,0.6131,1
18,17,8,0,18.5,0.6488,1
18,18,8,0,32,0.5,3
18,19,8,0,30.5,0.7262,1
18,20,8,0,54,0.756,1
18,21,9,0,66.5,0.6991,1
18,22,9,0,66.5,0.6528,1
18,23,9,0,69,0.7176,1
18,24,9,0,72,0.7546,1
18,25,9,0,77,0.7824,1
18,26,10,0,82.5,0.6963,1
18,27,10,0,74,0.7926,1
18,28,10,0,87.5,0.7556,1
18,29,10,0,76.5,0.7481,1
18,30,10,0,30,0.7074,1
18,31,11,0,72,0.5106,2
18,32,11,0,74,0.6697,1
18,33,11,0,70.5,0.7121,1
18,34,11,0,75,0.6288,1
18,35,11,0,71,0.7212,1
18,36,12,0,82.5,0.7172,1
18,37,12,0,79,0.6705,1
18,38,12,0,77.5,0.7247,1
18,39,12,0,84,0.6414,1
18,40,12,0,83,0.6667,1
18,41,13,0,87.5,0.7372,1
18,42,13,0,92.5,0.6645,1
18,43,13,0,92.5,0.6976,1
18,44,13,0,80,0.688,1
18,45,13,0,47.5,0.5801,1
19,0,5,0,34.5,1,1
19,1,5,0,45,0.4,2
19,2,5,0,48.5,0.7167,1
19,3,5,0,56.5,0.7333,1
19,4,5,0,57.5,0.7167,1
19,5,5,0,50,0.4333,2
19,6,6,0,56.5,0.9333,1
19,7,6,0,50.5,0.8333,1
19,8,6,0,60.5,0.7556,1
19,9,6,0,61,0.8,1
19,10,6,0,67,0.5667,2
19,11,7,0,71,0.8571,1
19,12,7,0,69,0.7381,1
19,13,7,0,68.5,0.881,1
19,14,7,0,72,0.881,1
19,15,7,0,3.5,0.6508,1
19,16,8,0,9.5,0.756,1
19,17,8,0,23.5,0.625,1
19,18,8,0,27,0.756,1
19,19,8,0,35,0.8155,1
19,20,8,0,51,0.75,1
19,21,9,0,66,0.537,2
19,22,9,0,55,0.5069,2
19,23,9,0,60,0.7639,1
19,24,9,0,62,0.6898,1
19,25,9,0,60,0.7685,1
19,26,10,0,73.5,0.7704,1
19,27,10,0,76.5,0.7556,1
19,28,10,0,70,0.7556,1
19,29,10,0,72.5,0.763,1
19,30,10,0,52,0.5667,2
19,31,11,0,70,0.5394,2
19,32,11,0,78,0.6864,1
19,33,11,0,80.5,0.7697,1
19,34,11,0,85,0.7758,1
19,35,11,0,88.5,0.7818,1
19,36,12,0,82,0.697,1
19,37,12,0,84.5,0.7298,1
19,38,12,0,89.5,0.7298,1
19,39,12,0,82.5,0.6919,1
19,40,12,0,80,0.721,1
19,41,13,0,85.5,0.6944,1
19,42,13,0,94,0.6571,1
19,43,13,0,86.5,0.7094,1
19,44,13,0,82.5,0.7543,1
19,45,13,0,47.5,0.5,2
20,0,5,0,0,1,1
20,1,5,0,25.5,0.6667,1
20,2,5,0,49,0.4333,2
20,3,5,0,54,0.9,1
20,4,5,0,51.5,0.8,1
20,5,5,0,48.5,0.7333,1
20,6,6,0,59.5,0.7,1
20,7,6,0,66,0.8,1
20,8,6,0,58,0.8222,1
20,9,6,0,56.5,0.8,1
20,10,6,0,67,0.6,1
20,11,7,0,78,0.8095,1
20,12,7,0,74,0.7222,1
20,13,7,0,61.5,0.9286,1
20,14,7,0,72.5,0.7698,1
20,15,7,0,6.5,0.2857,3
20,16,8,0,27,0.4417,2
20,17,8,0,27,0.3988,3
20,18,8,0,28,0.6071,2
20,19,8,0,26.5,0.6339,1
20,20,8,0,46.5,0.5595,2
20,21,9,0,63,0.7546,1
20,22,9,0,60.5,0.7176,1
20,23,9,0,63,0.5,2
20,24,9,0,72.5,0.5759,1
20,25,9,0,75.5,0.713,1
20,26,10,0,75,0.6519,2
20,27,10,0,76.5,0.687,1
20,28,10,0,81.5,0.6648,1
20,29,10,0,81.5,0.6333,2
20,30,10,0,32.5,0.6796,1
20,31,11,0,59,0.5955,1
20,32,10,1,79,0.5474,1
20,33,10,1,84.5,0.6444,2
20,34,10,1,83,0.5815,2
20,35,10,1,82.5,0.6852,1
20,36,11,1,86.5,0.6273,1
20,37,11,1,85.5,0.7061,1
20,38,11,1,88.5,0.7848,1
20,39,11,1,89,0.7667,1
20,40,11,1,87,0.7182,1
20,41,12,1,82,0.7576,1
20,42,12,1,82.5,0.7197,1
20,43,12,1,90.5,0.7298,1
20,44,12,1,91,0.7323,1
20,45,12,1,36.5,0.5677,1
21,0,5,0,0,1,1
21,1,5,0,7,0.1,4
21,2,5,0,35.5,0.25,3
21,3,5,0,33.5,0.7167,1
21,4,5,0,44.5,0.8,1
21,5,5,0,54.5,0.9,1
21,6,6,0,64.5,0.9333,1
21,7,6,0,63.5,0.9,1
21,8,6,0,65,0.8667,1
21,9,6,0,53.5,0.7444,1
21,10,6,0,67,0.7889,1
21,11,7,0,75,0.5714,2
21,12,7,0,66,0.5635,2
21,13,7,0,72,0.6389,1
21,14,7,0,65.5,0.7698,1
21,15,7,0,5,0.5079,2
21,16,8,0,10.5,0.4048,3
21,17,8,0,30,0.628,1
21,18,8,0,53.5,0.4048,3
21,19,8,0,64,0.6994,1
21,20,8,0,64,0.6012,2
21,21,9,0,72,0.6481,2
21,22,9,0,77,0.787,1
21,23,9,0,71,0.7824,1
21,24,9,0,77,0.7685,1
21,25,9,0,71,0.7546,1
21,26,10,0,81,0.7259,1
21,27,10,0,75.5,0.8074,1
21,28,10,0,80,0.7889,1
21,29,10,0,80.5,0.7556,1
21,30,10,0,48,0.6241,1
21,31,11,0,57,0.6636,1
21,32,10,1,66.5,0.5685,2
21,33,10,1,82.5,0.7185,1
21,34,10,1,83,0.7296,1
21,35,10,1,88,0.7,1
21,36,11,1,82.5,0.7152,1
21,37,11,1,90.5,0.7121,1
21,38,11,1,87.5,0.7091,1
21,39,11,1,86.5,0.7758,1
21,40,11,1,83.5,0.6773,1
21,41,12,1,89.5,0.7159,1
21,42,12,1,84,0.7033,1
21,43,12,1,83.5,0.6604,1
21,44,12,1,82.5,0.6755,1
21,45,12,1,52,0.4912,1
22,0,5,0,45,1,1
22,1,5,0,42.5,0.5,2
22,2,5,0,48.5,0.7333,1
22,3,5,0,50.5,0.9,1
22,4,5,0,62,0.95,1
22,5,5,0,52,0.5,2
22,6,6,0,60,0.8,1
22,7,6,0,57.5,0.8333,1
22,8,6,0,63.5,0.8,1
22,9,6,0,56.5,0.9333,1
22,10,6,0,60,0.7778,1
22,11,7,0,64,0.7937,1
22,12,7,0,75,0.746,1
22,13,7,0,83.5,0.8016,1
22,14,7,0,72.5,0.627,1
22,15,7,0,1,0.2857,3
22,16,8,0,22,0.7262,1
22,17,8,0,28,0.6905,1
22,18,8,0,28,0.7321,1
22,19,8,0,39,0.6756,1
22,20,8,0,41.5,0.744,1
22,21,9,0,53,0.7176,1
22,22,9,0,61.5,0.75,1
22,23,9,0,66.5,0.7731,1
22,24,9,0,67.5,0.75,1
22,25,9,0,70,0.7963,1
22,26,10,0,76.5,0.763,1
22,27,10,0,69,0.7296,1
22,28,10,0,76.5,0.7074,1
22,29,10,0,85,0.7593,1
22,30,10,0,37.5,0.5593,2
22,31,11,0,53,0.7667,1
22,32,11,0,78,0.6303,1
22,33,11,0,81.5,0.6803,1
22,34,11,0,81.5,0.6803,1
22,35,11,0,74.5,0.6364,1
22,36,12,0,78.5,0.6818,2
22,37,12,0,87,0.6313,2
22,38,12,0,80.5,0.6944,1
22,39,12,0,81.5,0.7109,1
22,40,12,0,88,0.5985,2
22,41,13,0,85,0.6816,1
22,42,13,0,92,0.6934,1
22,43,13,0,90,0.6923,1
22,44,13,0,87,0.6677,1
22,45,13,0,36,0.622,1
23,0,5,0,5,1,2
23,1,5,0,28,0.85,1
23,2,5,0,58,0.7167,1
23,3,5,0,52,0.7833,1
23,4,5,0,59.5,0.8,1
23,5,5,0,55,0.7333,1
23,6,6,0,63,0.9,1
23,7,6,0,69,0.8333,1
23,8,6,0,53.5,0.8333,1
23,9,6,0,62,0.8667,1
23,10,6,0,67,0.8333,1
23,11,7,0,64.5,0.7937,1
23,12,7,0,64.5,0.7778,1
23,13,7,0,63.5,0.746,1
23,14,7,0,64,0.746,1
23,15,7,0,3.5,0.6389,1
23,16,8,0,31.5,0.7083,1
23,17,8,0,39,0.6786,1
23,18,8,0,35,0.7917,1
23,19,8,0,44,0.6935,1
23,20,8,0,53.5,0.3929,2
23,21,9,0,54,0.4537,2
23,22,9,0,58.5,0.7315,1
23,23,9,0,75.5,0.4815,3
23,24,9,0,68,0.5694,2
23,25,9,0,81.5,0.7315,1
23,26,10,0,80,0.7778,1
23,27,10,0,83.5,0.6741,1
23,28,10,0,82.5,0.6704,1
23,29,10,0,83.5,0.8074,1
23,30,10,0,34.5,0.737,1
23,31,11,0,58.5,0.6939,1
23,32,11,0,62.5,0.6788,1
23,33,11,0,56.5,0.7091,1
23,34,11,0,67.5,0.7364,1
23,35,11,0,68,0.703,1
23,36,12,0,81,0.6944,1
23,37,12,0,77.5,0.6957,1
23,38,12,0,83,0.6843,1
23,39,12,0,79.5,0.7071,1
23,40,12,0,82,0.7146,1
23,41,13,0,87.5,0.5534,2
23,42,13,0,84.5,0.6667,1
23,43,13,0,92,0.6987,1
23,44,13,0,82,0.6688,1
23,45,13,0,55.5,0.2927,4
24,0,5,0,0,1,2
24,1,5,0,33.5,0.4,2
24,2,5,0,49,0.6,2
24,3,5,0,56.5,0.55,2
24,4,5,0,51,0.7167,1
24,5,5,0,46.5,0.85,1
24,6,6,0,45,0.4778,2
24,7,6,0,62,0.8667,1
24,8,6,0,68.5,0.8,1
24,9,6,0,66.5,0.8333,1
24,10,6,0,67,0.9,1
24,11,7,0,77.5,0.8333,1
24,12,7,0,69.5,0.7222,1
24,13,7,0,70.5,0.6032,1
24,14,7,0,69,0.8254,1
24,15,7,0,2.5,0.8016,1
24,16,7,1,14.5,0.6825,1
24,17,7,1,34,0.381,2
24,18,7,1,32.5,0.7143,1
24,19,7,1,46,0.5397,2
24,20,7,1,54,0.5952,2
24,21,8,1,51.5,0.75,1
24,22,8,1,65.5,0.8571,1
24,23,8,1,70.5,0.6845,1
24,24,8,1,73,0.7381,1
24,25,8,1,75,0.7679,1
24,26,9,1,79,0.7454,1
24,27,9,1,70.5,0.6667,2
24,28,9,1,79,0.7778,1
24,29,9,1,80.5,0.713,1
24,30,9,1,29,0.7685,1
24,31,10,1,48.5,0.5407,2
24,32,10,1,66.5,0.7519,1
24,33,10,1,81,0.7315,1
24,34,10,1,77.5,0.7204,1
24,35,10,1,73.5,0.7667,1
24,36,11,1,78.5,0.7242,1
24,37,11,1,75.5,0.7667,1
24,38,11,1,87,0.7636,1
24,39,11,1,81,0.7394,1
24,40,11,1,85,0.8545,1
24,41,12,1,88,0.7071,1
24,42,12,1,94.5,0.7045,1
24,43,12,1,90,0.75,1
24,44,12,1,91,0.7424,1
24,45,12,1,31.5,0.4747,2
25,0,5,0,0,1,2
25,1,5,0,25.5,0.95,1
25,2,5,0,39.5,0.85,1
25,3,5,0,48,0.8,1
25,4,5,0,51.5,0.8,1
25,5,5,0,50.5,0.4333,2
25,6,6,0,60.5,0.6556,1
25,7,6,0,55,0.7778,1
25,8,6,0,66.5,0.8667,1
25,9,6,0,63.5,0.8333,1
25,10,6,0,70.5,0.8,1
25,11,7,0,71.5,0.6429,2
25,12,7,0,63.5,0.5952,2
25,13,7,0,64,0.4762,2
25,14,7,0,63,0.7778,1
25,15,7,0,5.5,0.4325,2
25,16,8,0,26.5,0.5946,1
25,17,8,0,39.5,0.625,2
25,18,8,0,43.5,0.8333,1
25,19,8,0,60.5,0.756,1
25,20,8,0,69.5,0.756,1
25,21,9,0,72.5,0.4815,2
25,22,9,0,70.5,0.5741,2
25,23,9,0,72.5,0.787,1
25,24,9,0,79.5,0.7315,1
25,25,9,0,77.5,0.662,1
25,26,10,0,81,0.8111,1
25,27,10,0,84.5,0.7926,1
25,28,10,0,89,0.7593,1
25,29,10,0,79.5,0.737,1
25,30,10,0,48,0.5922,1
25,31,11,0,55.5,0.7167,1
25,32,10,1,68,0.5222,2
25,33,10,1,86.5,0.7056,1
25,34,10,1,74,0.7815,1
25,35,10,1,83.5,0.7407,1
25,36,11,1,86.5,0.7212,1
25,37,11,1,89.5,0.7333,1
25,38,11,1,91.5,0.7121,1
25,39,11,1,87,0.8091,1
25,40,11,1,87,0.7182,1
25,41,12,1,94.5,0.7197,1
25,42,12,1,89.5,0.6793,1
25,43,12,1,94,0.7348,1
25,44,12,1,92.5,0.6995,1
25,45,12,1,21.5,0.7146,1
26,0,5,0,0,1,2
26,1,5,0,39,0.25,3
26,2,5,0,43.5,0.85,1
26,3,5,0,48.5,0.8,1
26,4,5,0,47.5,0.55,2
26,5,5,0,49.5,0.6667,1
26,6,6,0,62.5,0.8,1
26,7,6,0,61,0.8667,1
26,8,6,0,66.5,0.8667,1
26,9,6,0,65,0.8333,1
26,10,6,0,70,0.8333,1
26,11,7,0,56,0.746,1
26,12,7,0,67,0.8571,1
26,13,7,0,76.5,0.881,1
26,14,7,0,67.5,0.746,1
26,15,7,0,3,0.3492,2
26,16,8,0,23,0.3482,3
26,17,8,0,36.5,0.6143,1
26,18,8,0,26.5,0.4524,2
26,19,8,0,50.5,0.4464,2
26,20,8,0,57.5,0.5952,1
26,21,9,0,58.5,0.6574,1
26,22,9,0,54.5,0.6412,1
26,23,9,0,67.5,0.6204,2
26,24,9,0,75.5,0.6944,1
26,25,9,0,72,0.787,1
26,26,10,0,72,0.7852,1
26,27,10,0,77.5,0.7778,1
26,28,10,0,82.5,0.6741,1
26,29,10,0,74.5,0.7148,1
26,30,10,0,36,0.6185,1
26,31,11,0,74.5,0.4424,2
26,32,11,0,67,0.6197,1
26,33,11,0,72,0.5727,2
26,34,11,0,86,0.6879,1
26,35,11,0,87.5,0.7394,1
26,36,12,0,93.5,0.7247,1
26,37,12,0,93,0.7475,1
26,38,12,0,87,0.75,1
26,39,12,0,95,0.7525,1
26,40,12,0,93,0.678,1
26,41,13,0,85,0.6496,2
26,42,13,0,87,0.6709,2
26,43,13,0,89,0.6474,2
26,44,13,0,83.5,0.6998,1
26,45,13,0,17,0.6024,1
27,0,5,0,45,1,1
27,1,5,0,62.5,0.85,1
27,2,5,0,55.5,0.7167,1
27,3,5,0,53,0.7833,1
27,4,5,0,53.5,0.7333,1
27,5,5,0,50.5,0.9,1
27,6,6,0,65.5,0.8333,1
27,7,6,0,55,0.6944,1
27,8,6,0,70,0.8667,1
27,9,6,0,61,0.7556,1
27,10,6,0,65,0.8667,1
27,11,7,0,71.5,0.5714,2
27,12,7,0,65,0.5317,2
27,13,7,0,62,0.6706,1
27,14,7,0,77,0.881,1
27,15,7,0,0,0.3532,2
27,16,8,0,11.5,0.5548,1
27,17,8,0,30,0.2143,4
27,18,8,0,37,0.6429,1
27,19,8,0,52.5,0.4881,2
27,20,8,0,51,0.6607,1
27,21,9,0,56,0.7037,1
27,22,9,0,58.5,0.6551,1
27,23,9,0,57,0.7315,1
27,24,9,0,81.5,0.7222,1
27,25,9,0,67,0.8611,1
27,26,10,0,67,0.7852,1
27,27,10,0,70.5,0.8333,1
27,28,10,0,69.5,0.7481,1
27,29,10,0,72,0.7407,1
27,30,10,0,54,0.663,1
27,31,11,0,57,0.5482,1
27,32,11,0,72.5,0.6127,1
27,33,11,0,82.5,0.6909,1
27,34,11,0,82.5,0.6788,1
27,35,11,0,84,0.7455,1
27,36,12,0,87,0.6907,1
27,37,12,0,79,0.6528,1
27,38,12,0,81,0.6162,2
27,39,12,0,78,0.654,1
27,40,12,0,89,0.654,1
27,41,13,0,86,0.6485,1
27,42,13,0,90,0.6741,1
27,43,13,0,78.5,0.6453,1
27,44,13,0,85.5,0.6709,1
27,45,13,0,37.5,0.6179,1
28,0,5,0,20.5,1,2
28,1,5,0,46.5,0.45,2
28,2,5,0,49,0.7167,1
28,3,5,0,59.5,0.7333,1
28,4,5,0,63,0.8,1
28,5,5,0,48,0.5,2
28,6,6,0,57,0.6333,1
28,7,6,0,56.5,0.8667,1
28,8,6,0,58.5,0.9333,1
28,9,6,0,52.5,0.6333,2
28,10,6,0,52.5,0.8333,1
28,11,7,0,67.5,0.7143,1
28,12,7,0,59.5,0.881,1
28,13,7,0,77,0.754,1
28,14,7,0,69.5,0.754,1
28,15,7,0,0,0.5397,2
28,16,8,0,23.5,0.503,2
28,17,8,0,22.5,0.5208,2
28,18,8,0,30.5,0.7679,1
28,19,8,0,55.5,0.6845,1
28,20,8,0,49.5,0.756,1
28,21,9,0,54.5,0.6736,1
28,22,9,0,64.5,0.6528,2
28,23,9,0,70.5,0.7454,1
28,24,8,1,78,0.6756,1
28,25,8,1,73,0.7679,1
28,26,9,1,81.5,0.7361,1
28,27,9,1,75,0.75,1
28,28,9,1,79,0.6991,1
28,29,9,1,69.5,0.8426,1
28,30,9,1,22.5,0.6759,1
28,31,10,1,56,0.3185,3
28,32,10,1,49.5,0.6333,1
28,33,10,1,69.5,0.5648,2
28,34,10,1,76,0.6407,2
28,35,10,1,85.5,0.7593,1
28,36,11,1,88.5,0.7121,1
28,37,11,1,87,0.7212,1
28,38,11,1,90.5,0.7515,1
28,39,11,1,85.5,0.7121,1
28,40,11,1,88,0.7242,1
28,41,12,1,80,0.6237,2
28,42,12,1,84.5,0.6061,2
28,43,12,1,82,0.654,1
28,44,12,1,89,0.7071,1
28,45,12,1,36,0.5588,1
29,0,5,0,21.5,1,2
29,1,5,0,49.5,0.85,1
29,2,5,0,50,0.7333,1
29,3,5,0,47.5,0.7333,1
29,4,5,0,58,0.6667,1
29,5,5,0,58.5,0.8,1
29,6,6,0,71.5,0.8,1
29,7,6,0,61,0.7667,1
29,8,6,0,70.5,0.7889,1
29,9,6,0,63.5,0.9,1
29,10,6,0,66,0.5667,2
29,11,7,0,73,0.8333,1
29,12,7,0,63,0.7778,1
29,13,7,0,75,0.881,1
29,14,7,0,71.5,0.7143,1
29,15,7,0,3,0.4683,2
29,16,8,0,28,0.3869,2
29,17,8,0,32,0.6756,1
29,18,8,0,41.5,0.7143,1
29,19,8,0,46.5,0.6845,1
29,20,8,0,50.5,0.7679,1
29,21,9,0,67.5,0.7454,1
29,22,9,0,71,0.7685,1
29,23,9,0,72,0.6412,1
29,24,9,0,69,0.6528,2
29,25,9,0,81.5,0.7315,1
29,26,10,0,80,0.6907,1
29,27,10,0,80.5,0.7278,1
29,28,10,0,74.5,0.6852,1
29,29,10,0,79,0.6852,1
29,30,10,0,31,0.6385,1
29,31,11,0,57,0.4785,2
29,32,11,0,63,0.6015,1
29,33,11,0,75,0.6212,2
29,34,11,0,77,0.6879,1
29,35,11,0,83.5,0.7121,1
29,36,11,1,75,0.7394,1
29,37,11,1,89.5,0.6803,1
29,38,11,1,79,0.7697,1
29,39,11,1,84.5,0.6894,1
29,40,11,1,83.5,0.697,1
29,41,12,1,78.5,0.6364,1
29,42,12,1,87.5,0.6843,1
29,43,12,1,94.5,0.7045,1
29,44,12,1,85.5,0.6995,1
29,45,12,1,29,0.6174,1
30,0,5,0,6.5,1,1
30,1,5,0,41.5,0.6,2
30,2,5,0,56.5,0.35,2
30,3,5,0,48.5,0.8,1
30,4,5,0,55,0.8,1
30,5,5,0,47.5,0.85,1
30,6,6,0,52,0.8667,1
30,7,6,0,59.5,0.9,1
30,8,6,0,61.5,0.8667,1
30,9,6,0,52,0.6833,1
30,10,6,0,64.5,0.8333,1
30,11,7,0,61.5,0.5397,2
30,12,7,0,62.5,0.6429,2
30,13,7,0,60,0.6667,2
30,14,7,0,64.5,0.7143,1
30,15,7,0,16.5,0.5556,2
30,16,8,0,27.5,0.6012,2
30,17,8,0,39,0.756,1
30,18,8,0,34,0.75,1
30,19,8,0,44,0.6696,1
30,20,8,0,52,0.7738,1
30,21,9,0,58,0.5759,1
30,22,9,0,63,0.4685,2
30,23,9,0,67.5,0.5301,2
30,24,9,0,62,0.4167,2
30,25,9,0,64.5,0.5139,2
30,26,10,0,86,0.7519,1
30,27,10,0,79.5,0.8222,1
30,28,10,0,83,0.7852,1
30,29,10,0,78.5,0.7926,1
30,30,10,0,38,0.4222,2
30,31,11,0,48.5,0.497,2
30,32,11,0,61.5,0.5091,2
30,33,11,0,67.5,0.6182,1
30,34,11,0,78.5,0.6909,1
30,35,11,0,78.5,0.7576,1
30,36,12,0,88,0.6907,1
30,37,12,0,82.5,0.7399,1
30,38,12,0,90,0.7045,1
30,39,12,0,70,0.7702,1
30,40,12,0,87,0.7551,1
30,41,13,0,92,0.6325,1
30,42,13,0,83,0.6752,1
30,43,13,0,89,0.6432,1
30,44,13,0,90.5,0.6902,1
30,45,13,0,37,0.5526,1
31,0,5,0,41,1,1
31,1,5,0,66,0.8,1
31,2,5,0,63,0.8,1
31,3,5,0,53.5,0.85,1
31,4,5,0,54,0.9,1
31,5,5,0,50,0.85,1
31,6,6,0,61.5,0.7778,1
31,7,6,0,60.5,0.8222,1
31,8,6,0,57.5,0.4778,2
31,9,6,0,54,0.7889,1
31,10,6,0,65.5,0.7889,1
31,11,7,0,68,0.7143,1
31,12,7,0,68,0.8254,1
31,13,7,0,65,0.8571,1
31,14,7,0,78.5,0.746,1
31,15,7,0,0,0.8333,1
31,16,7,1,8,0.6468,1
31,17,7,1,17.5,0.6825,1
31,18,7,1,35,0.5714,2
31,19,7,1,38.5,0.4206,2
31,20,7,1,57,0.7143,1
31,21,8,1,65.5,0.6905,1
31,22,8,1,60,0.744,1
31,23,8,1,58,0.756,1
31,24,8,1,71,0.7917,1
31,25,8,1,72.5,0.8036,1
31,26,9,1,61.5,0.6759,1
31,27,9,1,75,0.8056,1
31,28,9,1,77,0.7546,1
31,29,9,1,80.5,0.7454,1
31,30,9,1,43,0.6435,1
31,31,10,1,53,0.6285,1
31,32,10,1,79.5,0.4778,2
31,33,10,1,75.5,0.7315,1
31,34,10,1,76,0.7537,1
31,35,10,1,87.5,0.7056,1
31,36,11,1,74,0.6939,1
31,37,11,1,71,0.6576,1
31,38,11,1,70.5,0.7273,1
31,39,11,1,68.5,0.7227,1
31,40,11,1,78.5,0.647,1
31,41,12,1,92,0.697,1
31,42,12,1,92,0.7096,1
31,43,12,1,86,0.7626,1
31,44,12,1,93.5,0.7475,1
31,45,12,1,21.5,0.5778,1
32,0,5,0,26,1,2
32,1,5,0,33.5,0.7833,1
32,2,5,0,40,0.7167,1
32,3,5,0,48.5,0.9,1
32,4,5,0,49.5,0.85,1
32,5,5,0,50,0.9,1
32,6,6,0,51,0.7333,1
32,7,6,0,46.5,0.7778,1
32,8,6,0,69,0.8333,1
32,9,6,0,65,0.58,1
32,10,6,0,56.5,0.6333,2
32,11,7,0,58.5,0.7381,1
32,12,7,0,69,0.7778,1
32,13,7,0,62.5,0.8571,1
32,14,7,0,70.5,0.5889,1
32,15,7,0,3,0.373,3
32,16,8,0,19,0.4643,2
32,17,8,0,35.5,0.6845,1
32,18,8,0,36.5,0.6071,2
32,19,8,0,41.5,0.744,1
32,20,8,0,63,0.8214,1
32,21,9,0,66,0.6968,1
32,22,9,0,81.5,0.6412,1
32,23,9,0,74,0.713,1
32,24,9,0,70,0.7106,1
32,25,9,0,76,0.6574,1
32,26,10,0,79.5,0.6148,2
32,27,10,0,76.5,0.6111,2
32,28,10,0,82.5,0.6852,1
32,29,10,0,75.5,0.8074,1
32,30,10,0,49.5,0.5648,2
32,31,11,0,60.5,0.7015,1
32,32,11,0,86,0.6864,1
32,33,11,0,80,0.6561,1
32,34,11,0,86.5,0.6652,1
32,35,11,0,83,0.7061,1
32,36,12,0,87,0.7222,1
32,37,12,0,84,0.6919,1
32,38,12,0,86,0.6616,1
32,39,12,0,90,0.7702,1
32,40,12,0,93,0.7071,1
32,41,13,0,91.5,0.688,1
32,42,13,0,88,0.6923,1
32,43,13,0,93,0.6923,1
32,44,13,0,95,0.7019,1
32,45,13,0,24,0.6079,1
33,0,5,0,47,1,1
33,1,5,0,53,0.6,2
33,2,5,0,54.5,0.7333,1
33,3,5,0,38.5,0.7333,1
33,4,5,0,49,0.9,1
33,5,5,0,62,0.85,1
33,6,6,0,60.5,0.65,1
33,7,6,0,59.5,0.9,1
33,8,6,0,61.5,0.8667,1
33,9,6,0,65,0.7889,1
33,10,6,0,63,0.9,1
33,11,7,0,62,0.7778,1
33,12,7,0,63,0.7222,1
33,13,7,0,71.5,0.7778,1
33,14,7,0,63.5,0.9048,1
33,15,7,0,2,0.5079,2
33,16,8,0,8.5,0.6726,1
33,17,8,0,32,0.6786,2
33,18,7,1,22.5,0.7778,1
33,19,7,1,37.5,0.5,2
33,20,7,1,46,0.6706,1
33,21,8,1,55,0.7321,1
33,22,8,1,59.5,0.8036,1
33,23,8,1,68,0.7917,1
33,24,8,1,75.5,0.75,1
33,25,8,1,68.5,0.7738,1
33,26,9,1,76,0.6574,1
33,27,9,1,77,0.8333,1
33,28,9,1,73,0.6944,1
33,29,9,1,65.5,0.6296,2
33,30,9,1,29.5,0.706,1
33,31,10,1,64.5,0.6611,1
33,32,10,1,73.5,0.6315,1
33,33,10,1,71.5,0.663,1
33,34,10,1,77.5,0.7593,1
33,35,10,1,79.5,0.7056,1
33,36,11,1,75.5,0.6818,1
33,37,11,1,91.5,0.7152,1
33,38,11,1,81.5,0.7424,1
33,39,11,1,82.5,0.7545,1
33,40,11,1,81,0.7303,1
33,41,12,1,90,0.6894,1
33,42,12,1,86.5,0.6894,1
33,43,12,1,82.5,0.702,1
33,44,12,1,80,0.6596,1
33,45,12,1,49,0.5995,1
34,0,5,0,17.5,1,2
34,1,5,0,23.5,0.35,2
34,2,5,0,35.5,0.2,3
34,3,5,0,45,0.5,2
